commodity,day,qty
Nut,712,750.7040000000001
Powder,712,0.0
Supplement,712,0.0
Tobacco,712,0.0
BreadCrumb,713,0.0
Candy,713,0.0
Default,713,0.0
Dip,713,0.0
Instant,713,0.0
Not Available,713,0.0
Nut,713,642.2080000000001
Powder,713,0.0
Supplement,713,107.024
Tobacco,713,0.0
BreadCrumb,714,0.0
Candy,714,0.0
Default,714,0.0
Dip,714,0.0
Instant,714,0.0
Not Available,714,0.0
Nut,714,503.6119999999999
Powder,714,20.88
Supplement,714,0.0
Tobacco,714,0.0
BreadCrumb,715,0.0
Candy,715,0.0
Default,715,0.0
Dip,715,0.0
Instant,715,0.0
Not Available,715,0.0
Nut,715,482.196
Powder,715,0.0
Supplement,715,0.0
Tobacco,715,0.0
BreadCrumb,716,0.0
Candy,716,0.0
Default,716,0.0
Dip,716,0.0
Instant,716,0.0
Not Available,716,0.0
Nut,716,302.172
Powder,716,0.0
Supplement,716,0.0
Tobacco,716,0.0
BreadCrumb,717,0.0
Candy,717,0.0
Default,717,0.0
Dip,717,0.0
Instant,717,0.0
Not Available,717,0.0
Nut,717,1596.0
Powder,717,0.0
Supplement,717,0.0
Tobacco,717,0.0
BreadCrumb,718,0.0
Candy,718,0.0
Default,718,0.0
Dip,718,0.0
Instant,718,0.0
Not Available,718,0.0
Nut,718,595.9200000000001
Powder,718,0.0
Supplement,718,150.0
Tobacco,718,0.0
BreadCrumb,719,0.0
Candy,719,0.0
Default,719,0.0
Dip,719,0.0
Instant,719,0.0
Not Available,719,0.0
Nut,719,609.6599999999999
Powder,719,0.0
Supplement,719,50.0
Tobacco,719,0.0
BreadCrumb,720,0.0
Candy,720,0.0
Default,720,0.0
Dip,720,0.0
Instant,720,90.0
Not Available,720,0.0
Nut,720,2056.756
Powder,720,57.172
Supplement,720,88.70400000000001
Tobacco,720,0.0
BreadCrumb,737,0.0
Candy,737,0.0
Default,737,0.0
Dip,737,0.0
Instant,737,0.0
Not Available,737,0.0
Nut,737,295.932
Powder,737,0.0
Supplement,737,0.0
Tobacco,737,0.0
BreadCrumb,739,166.32
Candy,739,0.0
Default,739,0.0
Dip,739,0.0
Instant,739,0.0
Not Available,739,0.0
Nut,739,392.69599999999997
Powder,739,0.0
Supplement,739,0.0
Tobacco,739,0.0
BreadCrumb,740,0.0
Candy,740,0.0
Default,740,0.0
Dip,740,0.0
Instant,740,0.0
Not Available,740,0.0
Nut,740,903.3839999999998
Powder,740,23.471999999999998
Supplement,740,0.0
Tobacco,740,0.0
BreadCrumb,741,0.0
Candy,741,0.0
Default,741,0.0
Dip,741,0.0
Instant,741,0.0
Not Available,741,0.0
Nut,741,667.0799999999999
Powder,741,0.0
Supplement,741,0.0
Tobacco,741,0.0
BreadCrumb,742,0.0
Candy,742,0.0
Default,742,0.0
Dip,742,0.0
Instant,742,0.0
Not Available,742,0.0
Nut,742,1061.5520000000001
Powder,742,0.0
Supplement,742,0.0
Tobacco,742,0.0
BreadCrumb,743,0.0
Candy,743,0.0
Default,743,0.0
Dip,743,0.0
Instant,743,0.0
Not Available,743,0.0
Nut,743,1596.0
Powder,743,0.0
Supplement,743,70.0
Tobacco,743,0.0
BreadCrumb,746,0.0
Candy,746,0.0
Default,746,0.0
Dip,746,0.0
Instant,746,0.0
Not Available,746,0.0
Nut,746,930.696
Powder,746,0.0
Supplement,746,61.184
Tobacco,746,0.0
BreadCrumb,747,0.0
Candy,747,0.0
Default,747,0.0
Dip,747,0.0
Instant,747,0.0
Not Available,747,0.0
Nut,747,1526.3319999999999
Powder,747,0.0
Supplement,747,55.007999999999996
Tobacco,747,0.0
BreadCrumb,748,166.32
Candy,748,0.0
Default,748,0.0
Dip,748,0.0
Instant,748,0.0
Not Available,748,0.0
Nut,748,328.224
Powder,748,0.0
Supplement,748,38.88
Tobacco,748,0.0
BreadCrumb,749,0.0
Candy,749,0.0
Default,749,0.0
Dip,749,0.0
Instant,749,0.0
Not Available,749,0.0
Nut,749,2025.156
Powder,749,0.0
Supplement,749,0.0
Tobacco,749,0.0
BreadCrumb,750,0.0
Candy,750,0.0
Default,750,0.0
Dip,750,0.0
Instant,750,0.0
Not Available,750,0.0
Nut,750,266.13599999999997
Powder,750,0.0
Supplement,750,0.0
Tobacco,750,0.0
BreadCrumb,753,0.0
Candy,753,0.0
Default,753,0.0
Dip,753,0.0
Instant,753,0.0
Not Available,753,0.0
Nut,753,689.6759999999999
Powder,753,0.0
Supplement,753,0.0
Tobacco,753,0.0
BreadCrumb,754,0.0
Candy,754,0.0
Default,754,0.0
Dip,754,0.0
Instant,754,0.0
Not Available,754,0.0
Nut,754,1023.0479999999999
Powder,754,0.0
Supplement,754,0.0
Tobacco,754,0.0
BreadCrumb,755,0.0
Candy,755,0.0
Default,755,0.0
Dip,755,0.0
Instant,755,25.0
Not Available,755,0.0
Nut,755,2065.916
Powder,755,22.031999999999996
Supplement,755,0.0
Tobacco,755,0.0
BreadCrumb,756,0.0
Candy,756,0.0
Default,756,0.0
Dip,756,0.0
Instant,756,0.0
Not Available,756,0.0
Nut,756,287.66399999999993
Powder,756,0.0
Supplement,756,0.0
Tobacco,756,0.0
BreadCrumb,757,0.0
Candy,757,0.0
Default,757,0.0
Dip,757,0.0
Instant,757,0.0
Not Available,757,0.0
Nut,757,893.936
Powder,757,0.0
Supplement,757,0.0
Tobacco,757,0.0
BreadCrumb,760,0.0
Candy,760,0.0
Default,760,0.0
Dip,760,0.0
Instant,760,0.0
Not Available,760,0.0
Nut,760,2766.5599999999995
Powder,760,0.0
Supplement,760,101.088
Tobacco,760,0.0
BreadCrumb,761,0.0
Candy,761,0.0
Default,761,0.0
Dip,761,0.0
Instant,761,0.0
Not Available,761,0.0
Nut,761,605.992
Powder,761,0.0
Supplement,761,102.38399999999999
Tobacco,761,0.0
BreadCrumb,762,0.0
Candy,762,0.0
Default,762,0.0
Dip,762,0.0
Instant,762,0.0
Not Available,762,0.0
Nut,762,404.50800000000004
Powder,762,0.0
Supplement,762,67.392
Tobacco,762,0.0
BreadCrumb,763,0.0
Candy,763,0.0
Default,763,0.0
Dip,763,0.0
Instant,763,0.0
Not Available,763,0.0
Nut,763,455.092
Powder,763,0.0
Supplement,763,0.0
Tobacco,763,0.0
BreadCrumb,764,0.0
Candy,764,0.0
Default,764,0.0
Dip,764,0.0
Instant,764,0.0
Not Available,764,0.0
Nut,764,356.376
Powder,764,0.0
Supplement,764,0.0
Tobacco,764,0.0
BreadCrumb,767,0.0
Candy,767,0.0
Default,767,0.0
Dip,767,0.0
Instant,767,0.0
Not Available,767,0.0
Nut,767,614.5479999999999
Powder,767,0.0
Supplement,767,0.0
Tobacco,767,0.0
BreadCrumb,768,0.0
Candy,768,0.0
Default,768,0.0
Dip,768,0.0
Instant,768,0.0
Not Available,768,0.0
Nut,768,2279.748
Powder,768,0.0
Supplement,768,0.0
Tobacco,768,0.0
BreadCrumb,769,0.0
Candy,769,0.0
Default,769,0.0
Dip,769,0.0
Instant,769,0.0
Not Available,769,0.0
Nut,769,325.884
Powder,769,0.0
Supplement,769,201.088
Tobacco,769,0.0
BreadCrumb,770,0.0
Candy,770,0.0
Default,770,0.0
Dip,770,0.0
Instant,770,0.0
Not Available,770,0.0
Nut,770,557.718
Powder,770,0.0
Supplement,770,0.0
Tobacco,770,0.0
BreadCrumb,771,0.0
Candy,771,48.672000000000004
Default,771,0.0
Dip,771,0.0
Instant,771,0.0
Not Available,771,0.0
Nut,771,147.576
Powder,771,0.0
Supplement,771,0.0
Tobacco,771,0.0
BreadCrumb,772,0.0
Candy,772,0.0
Default,772,0.0
Dip,772,0.0
Instant,772,0.0
Not Available,772,0.0
Nut,772,1596.0
Powder,772,0.0
Supplement,772,0.0
Tobacco,772,0.0
BreadCrumb,774,0.0
Candy,774,0.0
Default,774,0.0
Dip,774,0.0
Instant,774,0.0
Not Available,774,0.0
Nut,774,1099.424
Powder,774,0.0
Supplement,774,0.0
Tobacco,774,0.0
BreadCrumb,775,0.0
Candy,775,0.0
Default,775,201.6
Dip,775,0.0
Instant,775,0.0
Not Available,775,0.0
Nut,775,2299.62
Powder,775,0.0
Supplement,775,0.0
Tobacco,775,0.0
BreadCrumb,776,351.4
Candy,776,0.0
Default,776,0.0
Dip,776,0.0
Instant,776,0.0
Not Available,776,0.0
Nut,776,574.592
Powder,776,0.0
Supplement,776,0.0
Tobacco,776,0.0
BreadCrumb,777,0.0
Candy,777,0.0
Default,777,0.0
Dip,777,0.0
Instant,777,0.0
Not Available,777,0.0
Nut,777,467.39200000000005
Powder,777,0.0
Supplement,777,0.0
Tobacco,777,0.0
BreadCrumb,778,0.0
Candy,778,0.0
Default,778,0.0
Dip,778,0.0
Instant,778,0.0
Not Available,778,0.0
Nut,778,377.98800000000006
Powder,778,0.0
Supplement,778,0.0
Tobacco,778,0.0
BreadCrumb,781,0.0
Candy,781,0.0
Default,781,0.0
Dip,781,0.0
Instant,781,0.0
Not Available,781,0.0
Nut,781,2154.948
Powder,781,0.0
Supplement,781,0.0
Tobacco,781,0.0
BreadCrumb,782,0.0
Candy,782,0.0
Default,782,0.0
Dip,782,0.0
Instant,782,0.0
Not Available,782,0.0
Nut,782,516.316
Powder,782,0.0
Supplement,782,0.0
Tobacco,782,0.0
BreadCrumb,783,0.0
Candy,783,0.0
Default,783,0.0
Dip,783,0.0
Instant,783,0.0
Not Available,783,0.0
Nut,783,660.592
Powder,783,0.0
Supplement,783,70.0
Tobacco,783,0.0
BreadCrumb,784,0.0
Candy,784,0.0
Default,784,0.0
Dip,784,0.0
Instant,784,0.0
Not Available,784,0.0
Nut,784,475.176
Powder,784,0.0
Supplement,784,0.0
Tobacco,784,0.0
BreadCrumb,785,0.0
Candy,785,0.0
Default,785,0.0
Dip,785,0.0
Instant,785,0.0
Not Available,785,0.0
Nut,785,674.0600000000001
Powder,785,0.0
Supplement,785,0.0
Tobacco,785,0.0
BreadCrumb,788,0.0
Candy,788,0.0
Default,788,0.0
Dip,788,0.0
Instant,788,0.0
Not Available,788,0.0
Nut,788,1390.856
Powder,788,0.0
Supplement,788,0.0
Tobacco,788,0.0
BreadCrumb,789,0.0
Candy,789,0.0
Default,789,0.0
Dip,789,0.0
Instant,789,0.0
Not Available,789,0.0
Nut,789,2275.732
Powder,789,0.0
Supplement,789,0.0
Tobacco,789,0.0
BreadCrumb,790,0.0
Candy,790,0.0
Default,790,0.0
Dip,790,0.0
Instant,790,0.0
Not Available,790,0.0
Nut,790,2201.964
Powder,790,0.0
Supplement,790,0.0
Tobacco,790,0.0
BreadCrumb,791,0.0
Candy,791,0.0
Default,791,0.0
Dip,791,0.0
Instant,791,0.0
Not Available,791,0.0
Nut,791,408.56399999999996
Powder,791,0.0
Supplement,791,0.0
Tobacco,791,0.0
BreadCrumb,792,0.0
Candy,792,0.0
Default,792,0.0
Dip,792,0.0
Instant,792,0.0
Not Available,792,0.0
Nut,792,380.64000000000004
Powder,792,0.0
Supplement,792,0.0
Tobacco,792,0.0
BreadCrumb,795,0.0
Candy,795,0.0
Default,795,0.0
Dip,795,0.0
Instant,795,0.0
Not Available,795,0.0
Nut,795,546.7560000000001
Powder,795,0.0
Supplement,795,0.0
Tobacco,795,0.0
BreadCrumb,796,166.32
Candy,796,0.0
Default,796,0.0
Dip,796,0.0
Instant,796,0.0
Not Available,796,0.0
Nut,796,743.0999999999998
Powder,796,0.0
Supplement,796,0.0
Tobacco,796,0.0
BreadCrumb,797,0.0
Candy,797,0.0
Default,797,0.0
Dip,797,0.0
Instant,797,0.0
Not Available,797,0.0
Nut,797,581.5
Powder,797,0.0
Supplement,797,204.0
Tobacco,797,0.0
BreadCrumb,798,0.0
Candy,798,0.0
Default,798,0.0
Dip,798,0.0
Instant,798,0.0
Not Available,798,0.0
Nut,798,476.73600000000005
Powder,798,0.0
Supplement,798,31.824
Tobacco,798,0.0
BreadCrumb,799,0.0
Candy,799,0.0
Default,799,0.0
Dip,799,0.0
Instant,799,0.0
Not Available,799,0.0
Nut,799,1979.136
Powder,799,0.0
Supplement,799,0.0
Tobacco,799,0.0
BreadCrumb,802,0.0
Candy,802,0.0
Default,802,0.0
Dip,802,0.0
Instant,802,0.0
Not Available,802,0.0
Nut,802,934.4279999999999
Powder,802,0.0
Supplement,802,0.0
Tobacco,802,0.0
BreadCrumb,803,0.0
Candy,803,0.0
Default,803,0.0
Dip,803,0.0
Instant,803,0.0
Not Available,803,0.0
Nut,803,1021.0119999999998
Powder,803,0.0
Supplement,803,13.968
Tobacco,803,0.0
BreadCrumb,804,0.0
Candy,804,0.0
Default,804,0.0
Dip,804,0.0
Instant,804,0.0
Not Available,804,0.0
Nut,804,668.148
Powder,804,0.0
Supplement,804,0.0
Tobacco,804,0.0
BreadCrumb,805,0.0
Candy,805,0.0
Default,805,0.0
Dip,805,0.0
Instant,805,0.0
Not Available,805,0.0
Nut,805,802.052
Powder,805,0.0
Supplement,805,105.84
Tobacco,805,0.0
BreadCrumb,806,0.0
Candy,806,0.0
Default,806,0.0
Dip,806,0.0
Instant,806,0.0
Not Available,806,0.0
Nut,806,409.52
Powder,806,0.0
Supplement,806,0.0
Tobacco,806,0.0
BreadCrumb,809,0.0
Candy,809,0.0
Default,809,0.0
Dip,809,0.0
Instant,809,0.0
Not Available,809,0.0
Nut,809,2399.5519999999997
Powder,809,0.0
Supplement,809,41.04
Tobacco,809,0.0
BreadCrumb,810,0.0
Candy,810,0.0
Default,810,0.0
Dip,810,0.0
Instant,810,0.0
Not Available,810,0.0
Nut,810,532.0920000000001
Powder,810,0.0
Supplement,810,0.0
Tobacco,810,0.0
BreadCrumb,811,0.0
Candy,811,0.0
Default,811,0.0
Dip,811,0.0
Instant,811,0.0
Not Available,811,0.0
Nut,811,448.08
Powder,811,0.0
Supplement,811,0.0
Tobacco,811,0.0
BreadCrumb,812,0.0
Candy,812,0.0
Default,812,0.0
Dip,812,0.0
Instant,812,0.0
Not Available,812,0.0
Nut,812,428.064
Powder,812,0.0
Supplement,812,0.0
Tobacco,812,0.0
BreadCrumb,813,0.0
Candy,813,0.0
Default,813,0.0
Dip,813,0.0
Instant,813,0.0
Not Available,813,0.0
Nut,813,318.552
Powder,813,0.0
Supplement,813,0.0
Tobacco,813,0.0
BreadCrumb,816,0.0
Candy,816,0.0
Default,816,0.0
Dip,816,0.0
Instant,816,0.0
Not Available,816,0.0
Nut,816,2730.528
Powder,816,0.0
Supplement,816,37.7
Tobacco,816,0.0
BreadCrumb,817,0.0
Candy,817,0.0
Default,817,0.0
Dip,817,0.0
Instant,817,0.0
Not Available,817,0.0
Nut,817,837.1400000000001
Powder,817,0.0
Supplement,817,0.0
Tobacco,817,0.0
BreadCrumb,818,0.0
Candy,818,60.0
Default,818,0.0
Dip,818,0.0
Instant,818,0.0
Not Available,818,0.0
Nut,818,513.3960000000001
Powder,818,0.0
Supplement,818,61.776
Tobacco,818,61.86
BreadCrumb,819,0.0
Candy,819,0.0
Default,819,0.0
Dip,819,0.0
Instant,819,0.0
Not Available,819,0.0
Nut,819,2210.644
Powder,819,0.0
Supplement,819,0.0
Tobacco,819,0.0
BreadCrumb,820,0.0
Candy,820,0.0
Default,820,0.0
Dip,820,0.0
Instant,820,0.0
Not Available,820,0.0
Nut,820,298.584
Powder,820,0.0
Supplement,820,0.0
Tobacco,820,0.0
BreadCrumb,824,166.32
Candy,824,0.0
Default,824,0.0
Dip,824,0.0
Instant,824,0.0
Not Available,824,0.0
Nut,824,373.93199999999996
Powder,824,0.0
Supplement,824,0.0
Tobacco,824,0.0
BreadCrumb,825,86.24
Candy,825,0.0
Default,825,0.0
Dip,825,0.0
Instant,825,0.0
Not Available,825,0.0
Nut,825,428.0639999999999
Powder,825,0.0
Supplement,825,0.0
Tobacco,825,0.0
BreadCrumb,826,0.0
Candy,826,0.0
Default,826,0.0
Dip,826,0.0
Instant,826,0.0
Not Available,826,0.0
Nut,826,508.71600000000007
Powder,826,0.0
Supplement,826,306.0
Tobacco,826,0.0
BreadCrumb,827,0.0
Candy,827,0.0
Default,827,0.0
Dip,827,0.0
Instant,827,0.0
Not Available,827,0.0
Nut,827,2271.6679999999997
Powder,827,0.0
Supplement,827,16.848
Tobacco,827,0.0
BreadCrumb,830,0.0
Candy,830,0.0
Default,830,0.0
Dip,830,0.0
Instant,830,0.0
Not Available,830,0.0
Nut,830,427.316
Powder,830,0.0
Supplement,830,50.83200000000001
Tobacco,830,0.0
BreadCrumb,831,0.0
Candy,831,0.0
Default,831,0.0
Dip,831,0.0
Instant,831,0.0
Not Available,831,0.0
Nut,831,1924.76
Powder,831,0.0
Supplement,831,0.0
Tobacco,831,0.0
BreadCrumb,832,0.0
Candy,832,0.0
Default,832,0.0
Dip,832,0.0
Instant,832,0.0
Not Available,832,0.0
Nut,832,460.85200000000003
Powder,832,0.0
Supplement,832,49.968
Tobacco,832,0.0
BreadCrumb,833,0.0
Candy,833,0.0
Default,833,0.0
Dip,833,0.0
Instant,833,0.0
Not Available,833,0.0
Nut,833,841.05
Powder,833,0.0
Supplement,833,0.0
Tobacco,833,0.0
BreadCrumb,834,0.0
Candy,834,0.0
Default,834,0.0
Dip,834,0.0
Instant,834,0.0
Not Available,834,0.0
Nut,834,2307.4919999999997
Powder,834,0.0
Supplement,834,0.0
Tobacco,834,0.0
BreadCrumb,837,0.0
Candy,837,0.0
Default,837,0.0
Dip,837,0.0
Instant,837,0.0
Not Available,837,0.0
Nut,837,665.6560000000001
Powder,837,0.0
Supplement,837,0.0
Tobacco,837,0.0
BreadCrumb,838,0.0
Candy,838,0.0
Default,838,0.0
Dip,838,0.0
Instant,838,0.0
Not Available,838,0.0
Nut,838,610.3599999999999
Powder,838,0.0
Supplement,838,0.0
Tobacco,838,0.0
BreadCrumb,839,0.0
Candy,839,0.0
Default,839,0.0
Dip,839,0.0
Instant,839,0.0
Not Available,839,0.0
Nut,839,513.864
Powder,839,0.0
Supplement,839,45.936
Tobacco,839,0.0
BreadCrumb,840,0.0
Candy,840,0.0
Default,840,0.0
Dip,840,0.0
Instant,840,0.0
Not Available,840,0.0
Nut,840,461.75999999999993
Powder,840,0.0
Supplement,840,0.0
Tobacco,840,0.0
BreadCrumb,841,0.0
Candy,841,0.0
Default,841,0.0
Dip,841,0.0
Instant,841,0.0
Not Available,841,0.0
Nut,841,1932.96
Powder,841,0.0
Supplement,841,204.0
Tobacco,841,0.0
BreadCrumb,844,0.0
Candy,844,0.0
Default,844,0.0
Dip,844,0.0
Instant,844,0.0
Not Available,844,0.0
Nut,844,428.5320000000001
Powder,844,0.0
Supplement,844,0.0
Tobacco,844,0.0
BreadCrumb,845,0.0
Candy,845,0.0
Default,845,0.0
Dip,845,0.0
Instant,845,0.0
Not Available,845,0.0
Nut,845,2118.6440000000002
Powder,845,0.0
Supplement,845,0.0
Tobacco,845,0.0
BreadCrumb,846,0.0
Candy,846,0.0
Default,846,0.0
Dip,846,0.0
Instant,846,0.0
Not Available,846,0.0
Nut,846,505.284
Powder,846,0.0
Supplement,846,51.839999999999996
Tobacco,846,0.0
BreadCrumb,847,0.0
Candy,847,0.0
Default,847,0.0
Dip,847,0.0
Instant,847,0.0
Not Available,847,0.0
Nut,847,451.70400000000006
Powder,847,0.0
Supplement,847,0.0
Tobacco,847,0.0
BreadCrumb,848,0.0
Candy,848,0.0
Default,848,0.0
Dip,848,0.0
Instant,848,0.0
Not Available,848,0.0
Nut,848,147.42000000000002
Powder,848,0.0
Supplement,848,0.0
Tobacco,848,0.0
